xlow	xhigh	val	errminus	errplus
2.016000e+00	2.028000e+00	2.558522e+00	8.754793e-02	8.754793e-02
2.028000e+00	2.040000e+00	2.558824e+00	1.023813e-01	1.023813e-01
2.040000e+00	2.052000e+00	2.610966e+00	1.036903e-01	1.036903e-01
2.052000e+00	2.064000e+00	2.578035e+00	1.102288e-01	1.102288e-01
2.064000e+00	2.076000e+00	2.698895e+00	1.084915e-01	1.084915e-01
2.076000e+00	2.088000e+00	2.466238e+00	1.212508e-01	1.212508e-01
2.088000e+00	2.100000e+00	2.735016e+00	1.075060e-01	1.075060e-01
2.100000e+00	2.112000e+00	2.651568e+00	1.280155e-01	1.280155e-01
2.112000e+00	2.124000e+00	2.468750e+00	1.143603e-01	1.143603e-01
2.124000e+00	2.136000e+00	2.556075e+00	1.439725e-01	1.439725e-01
2.136000e+00	2.148000e+00	2.685000e+00	1.597073e-01	1.597073e-01
2.148000e+00	2.160000e+00	2.369792e+00	1.298938e-01	1.298938e-01
2.160000e+00	2.172000e+00	2.517949e+00	1.490730e-01	1.490730e-01
2.172000e+00	2.184000e+00	2.651163e+00	1.443752e-01	1.443752e-01
2.184000e+00	2.196000e+00	2.503226e+00	1.583784e-01	1.583784e-01
2.196000e+00	2.208000e+00	2.441558e+00	1.350875e-01	1.350875e-01
2.208000e+00	2.220000e+00	2.251908e+00	1.530061e-01	1.530061e-01
2.220000e+00	2.232000e+00	2.614286e+00	1.502262e-01	1.502262e-01
2.232000e+00	2.244000e+00	2.640288e+00	1.750842e-01	1.750842e-01
2.244000e+00	2.256000e+00	2.152174e+00	2.061725e-01	2.061725e-01
2.256000e+00	2.268000e+00	2.423077e+00	1.710423e-01	1.710423e-01
2.268000e+00	2.280000e+00	2.687500e+00	2.500593e-01	2.500593e-01
2.280000e+00	2.292000e+00	2.611650e+00	2.111642e-01	2.111642e-01
2.292000e+00	2.304000e+00	2.709677e+00	2.695425e-01	2.695425e-01
2.304000e+00	2.316000e+00	2.390805e+00	1.888048e-01	1.888048e-01
2.316000e+00	2.328000e+00	2.650000e+00	3.151764e-01	3.151764e-01
2.328000e+00	2.340000e+00	2.088235e+00	2.432001e-01	2.432001e-01
2.340000e+00	2.352000e+00	2.509804e+00	2.479288e-01	2.479288e-01
2.352000e+00	2.364000e+00	2.419355e+00	2.802775e-01	2.802775e-01
2.364000e+00	2.376000e+00	2.600000e+00	2.386833e-01	2.386833e-01
2.376000e+00	2.388000e+00	2.439024e+00	2.922761e-01	2.922761e-01
2.388000e+00	2.400000e+00	2.628571e+00	3.151249e-01	3.151249e-01
2.400000e+00	2.412000e+00	2.300000e+00	2.356210e-01	2.356210e-01
2.412000e+00	2.424000e+00	2.375000e+00	3.470788e-01	3.470788e-01
2.424000e+00	2.436000e+00	2.437500e+00	3.673617e-01	3.673617e-01
2.436000e+00	2.448000e+00	2.269231e+00	2.858601e-01	2.858601e-01
2.448000e+00	2.460000e+00	1.850000e+00	3.574397e-01	3.574397e-01
2.460000e+00	2.472000e+00	2.347826e+00	3.478261e-01	3.478261e-01
2.472000e+00	2.484000e+00	2.391304e+00	3.913043e-01	3.913043e-01
2.484000e+00	2.496000e+00	2.300000e+00	3.634629e-01	3.634629e-01
2.496000e+00	2.508000e+00	2.631579e+00	3.437880e-01	3.437880e-01
2.508000e+00	2.520000e+00	3.187500e+00	6.596637e-01	6.596637e-01
2.520000e+00	2.532000e+00	2.555556e+00	4.370297e-01	4.370297e-01
2.532000e+00	2.544000e+00	2.583333e+00	4.344682e-01	4.344682e-01
2.544000e+00	2.556000e+00	1.875000e+00	4.406772e-01	4.406772e-01
2.556000e+00	2.568000e+00	2.777778e+00	5.957670e-01	5.957670e-01
2.568000e+00	2.580000e+00	2.333333e+00	5.745944e-01	5.745944e-01
2.580000e+00	2.592000e+00	2.375000e+00	5.324304e-01	5.324304e-01
2.592000e+00	2.604000e+00	2.250000e+00	5.900968e-01	5.900968e-01
2.604000e+00	2.616000e+00	2.714286e+00	5.654449e-01	5.654449e-01
2.616000e+00	2.628000e+00	2.400000e+00	7.483315e-01	7.483315e-01
2.628000e+00	2.640000e+00	2.428571e+00	6.494372e-01	6.494372e-01
2.640000e+00	2.652000e+00	2.500000e+00	1.554563e+00	1.554563e+00
2.652000e+00	2.664000e+00	4.250000e+00	1.108678e+00	1.108678e+00
2.664000e+00	2.676000e+00	1.857143e+00	3.400680e-01	3.400680e-01
2.676000e+00	2.688000e+00	2.000000e+00	4.082483e-01	4.082483e-01
2.688000e+00	2.700000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2.700000e+00	2.712000e+00	1.500000e+00	4.013865e-01	4.013865e-01
2.712000e+00	2.724000e+00	6.000000e+00	nan	nan
2.724000e+00	2.736000e+00	nan	nan	nan
2.736000e+00	2.748000e+00	2.000000e+00	1.000000e+00	1.000000e+00
2.748000e+00	2.760000e+00	4.000000e+00	nan	nan
2.760000e+00	2.772000e+00	8.000000e-01	3.741657e-01	3.741657e-01
2.772000e+00	2.784000e+00	4.000000e+00	0.000000e+00	0.000000e+00
2.784000e+00	2.796000e+00	1.666667e+00	3.333333e-01	3.333333e-01
